name,opp,venue,lower,upper
Logan Gilbert,NYY,away,4.200906173823451,6.608126008387149
Kyle Gibson,NYY,away,2.9186202387838813,5.4155984782954425
Kevin Gausman,NYY,away,5.198523996595245,7.633726674552708
Luis Garcia,NYY,away,4.572793019125894,7.067899813890169
Zac Gallen,NYY,away,3.69666261617875,6.265150452417188
Max Fried,NYY,away,4.561147013586261,7.015224955988019
Kyle Freeland,NYY,away,2.4413843660489007,4.948814039119988
Chris Flexen,NYY,away,2.9217505315969046,5.393202828508031
Erick Fedde,NYY,away,2.5068838541704768,5.004612353069094
Alex Faedo,NYY,away,2.4390327129418035,5.325583515354892
Nathan Eovaldi,NYY,away,4.604441071205075,7.335125380825508
Zach Eflin,NYY,away,2.853924600246904,5.565818953364079
Dane Dunning,NYY,away,3.64066057153452,6.016783764131681
Reid Detmers,NYY,away,2.3140584486539684,5.053231677096729
Zach Davies,NYY,away,2.76125139115541,5.325864586990086
Yu Darvish,NYY,away,4.166775910760981,6.737617095693491
Johnny Cueto,NYY,away,3.184501927768988,6.129465636041148
Nestor Cortes,NYY,away,4.983653505726817,7.516733414084202
Patrick Corbin,NYY,away,3.2789965822390057,5.729254166999779
Roansy Contreras,NYY,away,2.501967786187846,5.404533246846427
Gerrit Cole,NYY,away,6.181718791114503,8.64885259378941
Alex Cobb,NYY,away,3.637056509006184,6.444229265085989
Aaron Civale,NYY,away,2.9654677635143747,5.874502323838473
Dylan Cease,NYY,away,6.528261619344275,8.963670156880383
Luis Castillo,NYY,away,4.502530394583708,7.394959418051329
Humberto Castellanos,NYY,away,1.169539193341418,4.08985239371274
Carlos Carrasco,NYY,away,4.416920105713365,6.906273301392294
Corbin Burnes,NYY,away,6.462767554934997,8.910740898784377
Dylan Bundy,NYY,away,2.666583433892117,5.228643504081174
Madison Bumgarner,NYY,away,2.2075011638799613,4.651316194118321
Walker Buehler,NYY,away,3.2778178138941754,6.07985166178951
Kris Bubic,NYY,away,1.64979236444341,4.385917122075827
JT Brubaker,NYY,away,3.7850101152630793,6.291853056931828
Beau Brieske,NYY,away,2.2236720879975556,4.863830082875876
Kyle Bradish,NYY,away,3.1854785107060133,6.14191185629404
Paul Blackburn,NYY,away,3.0650444929771528,5.497468684965824
Shane Bieber,NYY,away,4.857680785311505,7.319574013282297
Jose Berrios,NYY,away,3.1865556863861997,5.525813764895256
Chris Bassitt,NYY,away,5.002202236903484,7.568926551954084
Graham Ashcraft,NYY,away,1.7598590520560693,4.915705317112249
Aaron Ashby,NYY,away,3.5644333261092136,6.127055193623926
Chris Archer,NYY,away,1.9602607949103745,4.454914772974285
Tyler Anderson,NYY,away,3.537331369805357,6.095272444547391
Ian Anderson,NYY,away,2.9996226137933517,5.489057812534756
Sandy Alcantara,NYY,away,5.212646931446251,7.66162955008301
Joan Adon,NYY,away,2.254704174050265,4.970809231061452
Bruce Zimmermann,LAA,away,2.937104744135357,5.553982659214308
Kyle Wright,LAA,away,5.419123953424385,7.859794371728634
Brandon Woodruff,LAA,away,5.682892911923075,8.54448755574422
Alex Wood,LAA,away,4.18960321738389,6.624459581389905
Garrett Whitlock,LAA,away,3.0114253686406185,5.584392852102952
Zack Wheeler,LAA,away,5.905029463370443,8.377501242529954
Tyler Wells,LAA,away,2.7851857210546567,5.200698245139169
Logan Webb,LAA,away,5.056356095352519,7.495886763041766
Spenser Watkins,LAA,away,1.5838185348045128,4.380462686666214
Taijuan Walker,LAA,away,3.8921141156097367,6.441370549252685
Adam Wainwright,LAA,away,4.299969922163381,6.741255252186308
Michael Wacha,LAA,away,3.286673059267155,5.863942983901486
Justin Verlander,LAA,away,5.610396397867542,8.066463803566034
Vince Velasquez,LAA,away,2.4182777156179522,4.941233969411596
Framber Valdez,LAA,away,5.284598065254724,7.619395865000224
Jose Urquidy,LAA,away,3.7656263963720678,6.192211518946446
Julio Urias,LAA,away,4.740831592210509,7.183650731228462
Zach Thompson,LAA,away,2.221940461355156,4.802412567164946
Keegan Thompson,LAA,away,3.0159525494172006,5.338014232599438
Jameson Taillon,LAA,away,4.148969697565438,6.550063380740249
Noah Syndergaard,LAA,away,3.5951106611496155,6.231913730530328
Ranger Suarez,LAA,away,3.545885881562793,6.046032070001733
Marcus Stroman,LAA,away,4.140248957474249,7.244362855969589
Ross Stripling,LAA,away,2.2521293104668096,4.460779937536481
Justin Steele,LAA,away,3.935675965245502,6.394485202053681
Jeffrey Springs,LAA,away,3.177997864799636,5.4143750202416
Blake Snell,LAA,away,4.940857469200404,8.05560213004722
Drew Smyly,LAA,away,2.559687326552807,5.686938427080689
Devin Smeltzer,LAA,away,2.8737950481455954,5.835216002304577
Tarik Skubal,LAA,away,5.249021981181671,7.664444812976094
Brady Singer,LAA,away,4.310711680014885,7.038373099075079
Luis Severino,LAA,away,5.831126201896896,8.316794809267224
Antonio Senzatela,LAA,away,1.752503717958417,4.408422164664484
Max Scherzer,LAA,away,7.336041391573457,10.453692656872953
Patrick Sandoval,LAA,away,5.39742053204275,8.032260405061956
Joe Ryan,LAA,away,4.527050822422509,7.164147813192495
Trevor Rogers,LAA,away,3.7290526861734854,6.149090287824437
Eduardo Rodriguez,LAA,away,3.3688923767076115,6.621700448180192
Carlos Rodon,LAA,away,6.432635363277399,8.861349244327164
Robbie Ray,LAA,away,6.372833769494631,8.704545998651117
Drew Rasmussen,LAA,away,3.3617518344713613,5.994537646666881
Jose Quintana,LAA,away,3.9224126712161587,6.36544560937685
Cal Quantrill,LAA,away,3.041168232846227,5.49113097481499
Zach Plesac,LAA,away,3.398547663730643,5.851780246688897
Nick Pivetta,LAA,away,5.260236153301272,7.593030965529308
David Peterson,LAA,away,4.251873427976894,6.871981469918439
Martin Perez,LAA,away,4.7583926536629235,7.1470640345752585
Freddy Peralta,LAA,away,5.2501923812725515,8.531282821012304
Glenn Otto,LAA,away,3.1125310293376836,5.904159355503733
Shohei Ohtani,LAA,away,7.578418610216976,10.128383514724248
Jake Odorizzi,LAA,away,2.013609376984892,5.198892211038502
Aaron Nola,LAA,away,6.547050694889992,8.929795279884896
Joe Musgrove,LAA,away,5.649395622518827,8.229897723459349
Charlie Morton,LAA,away,5.629940379743889,8.073432888998973
Jordan Montgomery,LAA,away,3.9449828398289126,6.340687141355224
Frankie Montas,LAA,away,5.454817990631385,7.7626177350482575
Miles Mikolas,LAA,away,4.2260944672594825,6.604826678668962
Tylor Megill,LAA,away,4.415144109885507,7.490078053690677
Triston McKenzie,LAA,away,4.789976272876686,7.240454754154635
Shane McClanahan,LAA,away,7.646431223670415,10.041807412893903
Steven Matz,LAA,away,3.9667586406282096,7.075099199357417
Nick Martinez,LAA,away,3.431547525765211,5.940609615852667
German Marquez,LAA,away,4.254829860523058,6.696747820471181
Alek Manoah,LAA,away,5.131231502273261,7.522827738346715
Sean Manaea,LAA,away,5.29635454317862,7.803856798999237
Tyler Mahle,LAA,away,5.343662055897818,7.730571030104981
Daniel Lynch,LAA,away,4.458201230345709,7.064299217630757
Jordan Lyles,LAA,away,4.491250277221042,6.910853602243607
Michael Lorenzen,LAA,away,3.9358820705042685,6.570721943523498
Pablo Lopez,LAA,away,5.652565085729755,8.089794159535328
Eric Lauer,LAA,away,5.386211520744023,7.889006233839776
Chad Kuhl,LAA,away,3.2150890682840862,5.708510631954294
Michael Kopech,LAA,away,3.910884713805631,6.3618754748206605
Corey Kluber,LAA,away,3.955726656330384,6.344933219194475
George Kirby,LAA,away,4.427280196951825,7.235409336025187
Yusei Kikuchi,LAA,away,4.0763432703756095,6.470460970696246
Dallas Keuchel,LAA,away,2.3117882556677998,5.232819129150988
Clayton Kershaw,LAA,away,4.960325586817997,7.918025937626996
Merrill Kelly,LAA,away,4.0875084580900785,6.467498842092296
Mitch Keller,LAA,away,3.6568105866089597,6.091322331859774
Brad Keller,LAA,away,3.340754546993545,5.757371882646594
James Kaprielian,LAA,away,2.799282808699799,5.43929541895856
Daulton Jefferies,LAA,away,2.4560196123687668,5.676137601174608
Cristian Javier,LAA,away,5.817448682060696,8.16032137208817
Cole Irvin,LAA,away,3.5148260349654765,6.038214439150446
Dakota Hudson,LAA,away,2.2221464068017167,4.655565354311854
Adrian Houser,LAA,away,3.2311700244502166,5.736406562296821
Rich Hill,LAA,away,3.279240109456441,5.730122712472066
Elieser Hernandez,LAA,away,3.2137834832819463,6.0324402514639806
Kyle Hendricks,LAA,away,3.3485495235688667,5.803617100392339
Jonathan Heasley,LAA,away,3.1097262756583466,6.024690239110111
Taylor Hearn,LAA,away,3.4142841297671,5.9163593796273375
Vladimir Gutiérrez,LAA,away,1.9490517831497802,4.9214792932668825
Zack Greinke,LAA,away,2.133434593795862,4.765327022972755
Hunter Greene,LAA,away,5.599177109964609,8.039925373688064
Sonny Gray,LAA,away,4.375753518225506,7.219983841468291
Josiah Gray,LAA,away,5.436602756866787,7.848473279796227
Jon Gray,LAA,away,5.680789944168789,8.1944329421898
MacKenzie Gore,LAA,away,4.53701168592554,7.194277092405503
Marco Gonzales,LAA,away,2.577433696807259,4.973871107724518
Tony Gonsolin,LAA,away,4.372458312707948,6.850047900919355
Austin Gomber,LAA,away,3.085599774050933,5.571693375491219
Lucas Giolito,LAA,away,5.854642524479869,8.344912276291133
Logan Gilbert,LAA,away,4.978022816013973,7.281227743571299
Kyle Gibson,LAA,away,3.6876627635343704,6.096774330919625
Kevin Gausman,LAA,away,5.932224497916569,8.350244550606057
Luis Garcia,LAA,away,5.3204116312593275,7.770499579131407
Zac Gallen,LAA,away,4.452099115450472,6.959932330520139
Max Fried,LAA,away,5.317844395370324,7.708745951578628
Kyle Freeland,LAA,away,3.1975645323340762,5.642852250209484
Chris Flexen,LAA,away,3.6983267141011638,6.066845023378443
Erick Fedde,LAA,away,3.2751574879427254,5.686557096671517
Alex Faedo,LAA,away,3.185878974870979,6.028955630800388
Nathan Eovaldi,LAA,away,5.349734624095289,8.040050205309965
Zach Eflin,LAA,away,3.6218080091807225,6.248153921804932
Dane Dunning,LAA,away,4.414684295835427,6.692978417205445
Reid Detmers,LAA,away,3.0431390312801163,5.774369471845253
Zach Davies,LAA,away,3.515098215265421,6.022236140254746
Yu Darvish,LAA,away,4.922996851920548,7.431614531908595
Johnny Cueto,LAA,away,3.927198113990216,6.836987827194592
Nestor Cortes,LAA,away,5.7461189761478195,8.204486321037871
Patrick Corbin,LAA,away,4.036361552211403,6.4221075744020535
Roansy Contreras,LAA,away,3.2527951027941193,6.103924307614825
Gerrit Cole,LAA,away,6.931267227519494,9.34952253475909
Alex Cobb,LAA,away,4.389846840974702,7.141657310492143
Aaron Civale,LAA,away,3.6691157886815047,6.621072676046015
Dylan Cease,LAA,away,7.274883677811234,9.667266475788095
Luis Castillo,LAA,away,5.252250258862079,8.095457931147628
Humberto Castellanos,LAA,away,1.921806027111535,4.787803937317294
Carlos Carrasco,LAA,away,5.185860390668516,7.587551393811815
Corbin Burnes,LAA,away,7.219215618129314,9.60451121296473
Dylan Bundy,LAA,away,3.3992745186198468,5.946170796728116
Madison Bumgarner,LAA,away,2.9645275661086883,5.344508169264265
Walker Buehler,LAA,away,4.031198229484828,6.776689623573529
Kris Bubic,LAA,away,2.395710036516019,5.090217827377889
JT Brubaker,LAA,away,4.5400379834011035,6.987043566168475
Beau Brieske,LAA,away,2.95496504900729,5.582755499240813
Kyle Bradish,LAA,away,3.9098109538100907,6.867797790564634
Paul Blackburn,LAA,away,3.8252683234128146,6.187463231904834
Shane Bieber,LAA,away,5.620750596504563,8.006722579463911
Jose Berrios,LAA,away,3.919360051174942,6.243227777481185
Chris Bassitt,LAA,away,5.758279457634005,8.263067708598234
Graham Ashcraft,LAA,away,2.5091353232264915,5.616647423316499
Aaron Ashby,LAA,away,4.319935995648971,6.82177090145884
Chris Archer,LAA,away,2.6947411223585576,5.170652822900773
Tyler Anderson,LAA,away,4.305536362536756,6.777285829190664
Ian Anderson,LAA,away,3.755070218854603,6.183828584848176
Sandy Alcantara,LAA,away,5.982573247396106,8.341921611507827
Joan Adon,LAA,away,3.023335184473132,5.652396598013255
Bruce Zimmermann,MIN,away,2.354094560860096,4.995957947826443
Kyle Wright,MIN,away,4.828396923023903,7.30948650746599
Brandon Woodruff,MIN,away,5.095877324191926,7.990468248812244
Alex Wood,MIN,away,3.598939180749909,6.074088723360761
Garrett Whitlock,MIN,away,2.4124428246427785,5.042340501437667
Zack Wheeler,MIN,away,5.300160178978226,7.841335632259046
Tyler Wells,MIN,away,2.2276686820778773,4.617180389452823
Logan Webb,MIN,away,4.464820832436634,6.946387131294526
Spenser Watkins,MIN,away,1.0197006386302327,3.803545688177369
Taijuan Walker,MIN,away,3.288130726031447,5.904319044167849
Adam Wainwright,MIN,away,3.7093216448218276,6.190868634864737
Michael Wacha,MIN,away,2.688090712065712,5.321490436439804
Justin Verlander,MIN,away,5.022992253957633,7.512833052812819
Vince Velasquez,MIN,away,1.8498350512505615,4.368641739115861
Framber Valdez,MIN,away,4.657429627836981,7.105529407754842
Jose Urquidy,MIN,away,3.165914648550846,5.650888372104543
Julio Urias,MIN,away,4.149472363440708,6.633975065335138
Zach Thompson,MIN,away,1.6324948868233988,4.250823247033577
Keegan Thompson,MIN,away,2.425804545294864,4.787127342058649
Jameson Taillon,MIN,away,3.564953879632355,5.993044304010207
Noah Syndergaard,MIN,away,3.0084110182649044,5.677578478751913
Ranger Suarez,MIN,away,2.95418075559536,5.4967023013060405
Marcus Stroman,MIN,away,3.5542220538309457,6.689354864949767
Ross Stripling,MIN,away,1.6403590782104844,3.931515275129681
Justin Steele,MIN,away,3.3446260633757223,5.844500209260335
Jeffrey Springs,MIN,away,2.59188100333129,4.85945698704682
Blake Snell,MIN,away,4.353507940878078,7.50191676370642
Drew Smyly,MIN,away,1.9730969616264178,5.132493897343951
Devin Smeltzer,MIN,away,2.2899474785501934,5.278028677236854
Tarik Skubal,MIN,away,4.691159924995479,7.081271974499161
Brady Singer,MIN,away,3.7608751839886105,6.447174700438228
Luis Severino,MIN,away,5.24512635259727,7.761759763903724
Antonio Senzatela,MIN,away,1.18036956076804,3.8395214271917357
Max Scherzer,MIN,away,6.748688545245078,9.900010608538205
Patrick Sandoval,MIN,away,4.809561222764166,7.479084819677415
Joe Ryan,MIN,away,3.9408278267766224,6.609335914175256
Trevor Rogers,MIN,away,3.1234827255771576,5.61362535375764
Eduardo Rodriguez,MIN,away,2.808320034481816,6.041237895742862
Carlos Rodon,MIN,away,5.842276811187625,8.310672901753813
Robbie Ray,MIN,away,5.786510282634631,8.149834590847991
Drew Rasmussen,MIN,away,2.792182207840625,5.423072378634492
Jose Quintana,MIN,away,3.3324919926731225,5.814331393256761
Cal Quantrill,MIN,away,2.4558549302540875,4.935409382744003
Zach Plesac,MIN,away,2.8291519074948095,5.2801411082616045
Nick Pivetta,MIN,away,4.675891880066117,7.036340344101338
David Peterson,MIN,away,3.6472599849965466,6.335560018235661
Martin Perez,MIN,away,4.157061408100878,6.607360385474179
Freddy Peralta,MIN,away,4.664009339865192,7.976430967756539
Glenn Otto,MIN,away,2.5106909569699614,5.364964533208329
Shohei Ohtani,MIN,away,6.991407117858626,9.574360112419471
Jake Odorizzi,MIN,away,1.3913780241905678,4.680088669169701
Aaron Nola,MIN,away,5.954459019699957,8.381352060411805
Joe Musgrove,MIN,away,5.059075228749511,7.67918322256554
Charlie Morton,MIN,away,5.038853417596494,7.523484956483243
Jordan Montgomery,MIN,away,3.3462399766131012,5.7983951099079105
Frankie Montas,MIN,away,4.841158474176276,7.235242356840241
Miles Mikolas,MIN,away,3.6348247602142076,6.055061491051111
Tylor Megill,MIN,away,3.8096032850266175,6.954583983886441
Triston McKenzie,MIN,away,4.2368025869419235,6.652593545426273
Shane McClanahan,MIN,away,7.060911382387367,9.486292359513826
Steven Matz,MIN,away,3.3806618589975956,6.520161086324905
Nick Martinez,MIN,away,2.8408204289325485,5.390301818022204
German Marquez,MIN,away,3.6780728511408607,6.132469935190253
Alek Manoah,MIN,away,4.532101821497621,6.9809225244592295
Sean Manaea,MIN,away,4.705295611594986,7.253880835919746
Tyler Mahle,MIN,away,4.752592521362282,7.180605669977392
Daniel Lynch,MIN,away,3.9090388631826247,6.472426690130716
Jordan Lyles,MIN,away,3.9193333443025278,6.341735640498996
Michael Lorenzen,MIN,away,3.3480227612256845,6.017546358138957
Pablo Lopez,MIN,away,5.061317478904172,7.540006871697786
Eric Lauer,MIN,away,4.796389944974221,7.337792914946453
Chad Kuhl,MIN,away,2.624457540613357,5.158107264961897
Michael Kopech,MIN,away,3.3414189686975826,5.7903063252655835
Corey Kluber,MIN,away,3.3712125774019324,5.788412403459802
George Kirby,MIN,away,3.8270293125722725,6.694625325741614
Yusei Kikuchi,MIN,away,3.4907466056587655,5.915022740749965
Dallas Keuchel,MIN,away,1.7107062886271855,4.692866201528477
Clayton Kershaw,MIN,away,4.393334805028344,7.343981824753524
Merrill Kelly,MIN,away,3.511080080995347,5.9028923245239024
Mitch Keller,MIN,away,3.0669271378704677,5.540170885935141
Brad Keller,MIN,away,2.7834160082355153,5.173675526741499
James Kaprielian,MIN,away,2.245646887972897,4.851896445022336
Daulton Jefferies,MIN,away,1.897549573763686,5.093572745116563
Cristian Javier,MIN,away,5.189932239118379,7.646802920367362
Cole Irvin,MIN,away,2.913642855117273,5.498362724335525
Dakota Hudson,MIN,away,1.6315971542462664,4.105079712204179
Adrian Houser,MIN,away,2.641274720938762,5.18526697114515
Rich Hill,MIN,away,2.6943993198076353,5.173928607457746
Elieser Hernandez,MIN,away,2.6087944770339275,5.496394363048874
Kyle Hendricks,MIN,away,2.757930296407288,5.253201432890792
Jonathan Heasley,MIN,away,2.5077604453981843,5.485621174707147
Taylor Hearn,MIN,away,2.7985289928434494,5.391079621887863
Vladimir Gutiérrez,MIN,away,1.3619477874531414,4.367548394300396
Zack Greinke,MIN,away,1.580560526330958,4.177166195774534
Hunter Greene,MIN,away,5.0091639395645835,7.488903649424964
Sonny Gray,MIN,away,3.7910507922610464,6.663651672769625
Josiah Gray,MIN,away,4.832011877149004,7.312029264850885
Jon Gray,MIN,away,5.079923832957645,7.654264158737819
MacKenzie Gore,MIN,away,3.947907768541981,6.642346115125937
Marco Gonzales,MIN,away,2.0063996330723333,4.403870276796319
Tony Gonsolin,MIN,away,3.7684789106491348,6.3129924083150435
Austin Gomber,MIN,away,2.510088083615289,5.0061701712637365
Lucas Giolito,MIN,away,5.256558165468423,7.801961740639454
Logan Gilbert,MIN,away,4.393090193098977,6.72512547182317
Kyle Gibson,MIN,away,3.083910754275123,5.5594914455157465
Kevin Gausman,MIN,away,5.359799443268111,7.781634710591389
Luis Garcia,MIN,away,4.734215932968881,7.2156603827587285
Zac Gallen,MIN,away,3.86150339914827,6.409493152159215
Max Fried,MIN,away,4.726032061504872,7.159523390780954
Kyle Freeland,MIN,away,2.6064949957527803,5.0928868921276536
Chris Flexen,MIN,away,3.1143364561735503,5.509800386642931
Erick Fedde,MIN,away,2.671223600515197,5.149456089435919
Alex Faedo,MIN,away,2.6193322307841704,5.454467480224071
Nathan Eovaldi,MIN,away,4.749628652833895,7.499121281908234
Zach Eflin,MIN,away,3.018225795806335,5.710701240516194
Dane Dunning,MIN,away,3.7887161772350018,6.177911641142745
Reid Detmers,MIN,away,2.457104713097219,5.219368895365024
Zach Davies,MIN,away,2.9257114464259413,5.470588014431101
Yu Darvish,MIN,away,4.331588819654366,6.881987669511652
Johnny Cueto,MIN,away,3.345259409963287,6.277891636558396
Nestor Cortes,MIN,away,5.16239305152971,7.647177350992855
Patrick Corbin,MIN,away,3.4440445201719636,5.873389711778367
Roansy Contreras,MIN,away,2.664757538348607,5.5509269773972125
Gerrit Cole,MIN,away,6.35932568849946,8.780429179115998
Alex Cobb,MIN,away,3.8010977789917306,6.589371477811989
Aaron Civale,MIN,away,3.124248391719774,6.0249051783446195
Dylan Cease,MIN,away,6.6753621293158245,9.12575312962038
Luis Castillo,MIN,away,4.6651294616409835,7.5415438337055996
Humberto Castellanos,MIN,away,1.3332795025746005,4.235295567191103
Carlos Carrasco,MIN,away,4.581288358336157,7.0510885314810485
Corbin Burnes,MIN,away,6.628434265218443,9.054257671212477
Dylan Bundy,MIN,away,2.8135152295080132,5.390895191176824
Madison Bumgarner,MIN,away,2.386875534153797,4.78112530655603
Walker Buehler,MIN,away,3.441632382411531,6.225220575983701
Kris Bubic,MIN,away,1.7940240355529335,4.550868933677849
JT Brubaker,MIN,away,3.9496111917057384,6.436435463200715
Beau Brieske,MIN,away,2.4018169730631613,4.994868680521815
Kyle Bradish,MIN,away,3.3445230535657062,6.292050796145893
Paul Blackburn,MIN,away,3.2119994871499067,5.659697173504616
Shane Bieber,MIN,away,5.05034236694103,7.436095914364318
Jose Berrios,MIN,away,3.3334687591567516,5.68808417483625
Chris Bassitt,MIN,away,5.166842090168807,7.713470181400307
Graham Ashcraft,MIN,away,1.9228153985909908,5.061932453288874
Aaron Ashby,MIN,away,3.729547074073418,6.271124928371268
Chris Archer,MIN,away,2.1076045513676904,4.616754499228515
Tyler Anderson,MIN,away,3.702341717819575,6.23944557924472
Ian Anderson,MIN,away,3.1642450268267126,5.633618882212941
Sandy Alcantara,MIN,away,5.3774001009235475,7.80605986331726
Joan Adon,MIN,away,2.419286356052874,5.115410531770388
Bruce Zimmermann,KCR,away,1.6961040081269432,4.311441830091827
Kyle Wright,KCR,away,4.152821001151925,6.642555758870198
Brandon Woodruff,KCR,away,4.420718879829373,7.323120022707027
Alex Wood,KCR,away,2.939647722047823,5.3908735115950766
Garrett Whitlock,KCR,away,1.7185277698355386,4.393748885777138
Zack Wheeler,KCR,away,4.625439881541411,7.173549259228091
Tyler Wells,KCR,away,1.5517398642458806,3.9506025368170503
Logan Webb,KCR,away,3.8044790046785395,6.26422228858485
Spenser Watkins,KCR,away,0.30595271403986235,3.17478694229997
Taijuan Walker,KCR,away,2.6133330958286916,5.236610003902834
Adam Wainwright,KCR,away,3.049831163796365,5.5078524454224285
Michael Wacha,KCR,away,1.993820868548897,4.673253609488849
Justin Verlander,KCR,away,4.3306754214829,6.862643214819781
Vince Velasquez,KCR,away,1.1572277414579648,3.7187423784406883
Framber Valdez,KCR,away,3.995508120647105,6.424944244476948
Jose Urquidy,KCR,away,2.4894615565935005,4.984834793594118
Julio Urias,KCR,away,3.475237172436162,5.965703585871913
Zach Thompson,KCR,away,0.9576887866864063,3.5831226767028013
Keegan Thompson,KCR,away,1.749302322864705,4.121122894021039
Jameson Taillon,KCR,away,2.8705128481904616,5.34497866498433
Noah Syndergaard,KCR,away,2.3487020843862414,4.994780742162806
Ranger Suarez,KCR,away,2.2799652036616926,4.828411182771937
Marcus Stroman,KCR,away,2.879302465069431,6.0217677832435115
Ross Stripling,KCR,away,0.975689304379846,3.253678378492551
Justin Steele,KCR,away,2.6701508921951493,5.176468709973138
Jeffrey Springs,KCR,away,1.898790772706488,4.210040547203852
Blake Snell,KCR,away,3.6797963028558134,6.833121731260915
Drew Smyly,KCR,away,1.2996460275466972,4.463438160955902
Devin Smeltzer,KCR,away,1.6545893681360215,4.570880117183257
Tarik Skubal,KCR,away,4.014768150741322,6.415157078285548
Brady Singer,KCR,away,3.0476910783149105,5.8178521356441575
Luis Severino,KCR,away,4.581979656348801,7.082399789684422
Antonio Senzatela,KCR,away,0.4892305589186814,3.188153758573325
Max Scherzer,KCR,away,6.073956127556131,9.232236355759383
Patrick Sandoval,KCR,away,4.132306741610645,6.813832630363166
Joe Ryan,KCR,away,3.298773881441961,5.908883189042148
Trevor Rogers,KCR,away,2.449465801435478,4.945135607431549
Eduardo Rodriguez,KCR,away,2.110162529386077,5.396888730370831
Carlos Rodon,KCR,away,5.167230474782872,7.643212567690795
Robbie Ray,KCR,away,5.108390023292686,7.485448179722165
Drew Rasmussen,KCR,away,2.097006456908458,4.775741459098889
Jose Quintana,KCR,away,2.6571551492510292,5.147161566211084
Cal Quantrill,KCR,away,1.7954459887372767,4.253311653793044
Zach Plesac,KCR,away,2.1526031448960916,4.614183200392552
Nick Pivetta,KCR,away,3.981390709945804,6.38833484375388
David Peterson,KCR,away,2.9729674184454176,5.66734591431902
Martin Perez,KCR,away,3.5101116374436083,5.911803485663678
Freddy Peralta,KCR,away,3.9899191530618525,7.308014484092108
Glenn Otto,KCR,away,1.8340589007116028,4.699089918998918
Shohei Ohtani,KCR,away,6.330730026800868,8.89253053300946
Jake Odorizzi,KCR,away,0.7387863492807656,3.990173673611734
Aaron Nola,KCR,away,5.2798929864558986,7.713411423188093
Joe Musgrove,KCR,away,4.384913140646175,7.010838640201106
Charlie Morton,KCR,away,4.364435452151124,6.855396251460842
Jordan Montgomery,KCR,away,2.6669381040947475,5.135190311958494
Frankie Montas,KCR,away,4.178971267366695,6.554922893182052
Miles Mikolas,KCR,away,2.9593880674290096,5.387991513368539
Tylor Megill,KCR,away,3.135904675875984,6.285775922569304
Triston McKenzie,KCR,away,3.528030156987442,6.018859304912984
Shane McClanahan,KCR,away,6.368303562856159,8.836393508577263
Steven Matz,KCR,away,2.727538306882879,5.830777967971851
Nick Martinez,KCR,away,2.166346345596776,4.722269230890206
German Marquez,KCR,away,3.0041378192955404,5.463898296567804
Alek Manoah,KCR,away,3.8695155079740693,6.30100216751501
Sean Manaea,KCR,away,4.030915484776609,6.5857542922703525
Tyler Mahle,KCR,away,4.077912917527562,6.5127786033443416
Daniel Lynch,KCR,away,3.1807086188607707,5.858250263984799
Jordan Lyles,KCR,away,3.2577025064825076,5.660859807851246
Michael Lorenzen,KCR,away,2.6707682800721635,5.352294168824708
Pablo Lopez,KCR,away,4.3859260181625626,6.872891661971625
Eric Lauer,KCR,away,4.120480563342703,6.671195626110201
Chad Kuhl,KCR,away,1.9499353991354305,4.490122735972054
Michael Kopech,KCR,away,2.649556760642575,5.139661862852821
Corey Kluber,KCR,away,2.6778491659324635,5.1392691444615
George Kirby,KCR,away,3.148980669678072,6.0301672981680445
Yusei Kikuchi,KCR,away,2.814095414438543,5.249167261502417
Dallas Keuchel,KCR,away,1.0556650355170694,4.005400784170824
Clayton Kershaw,KCR,away,3.6998472351077702,6.694962724206327
Merrill Kelly,KCR,away,2.821769870934646,5.249695864116833
Mitch Keller,KCR,away,2.391426091566726,4.8731652617711125
Brad Keller,KCR,away,2.0751670339416495,4.539417830567595
James Kaprielian,KCR,away,1.553715639531771,4.201321022995693
Daulton Jefferies,KCR,away,1.177402535700209,4.471213112712272
Cristian Javier,KCR,away,4.527996871678452,6.966231617339519
Cole Irvin,KCR,away,2.270186280269212,4.799312628715815
Dakota Hudson,KCR,away,0.9871653485385996,3.4070048474440764
Adrian Houser,KCR,away,1.965394697956734,4.518640323659408
Rich Hill,KCR,away,2.0009158013563804,4.524905455441233
Elieser Hernandez,KCR,away,1.9344465662163568,4.828235603398674
Kyle Hendricks,KCR,away,2.082885998423992,4.585739060406318
Jonathan Heasley,KCR,away,1.8312606322066822,4.819614317430879
Taylor Hearn,KCR,away,2.1383067830419917,4.70879516122155
Vladimir Gutiérrez,KCR,away,0.6879962634985521,3.698993247787217
Zack Greinke,KCR,away,0.8695889230351177,3.545631128602605
Hunter Greene,KCR,away,4.333720136092889,6.821840782428888
Sonny Gray,KCR,away,3.1335744483905206,5.97862134617238
Josiah Gray,KCR,away,4.157215578714955,6.6443188928171635
Jon Gray,KCR,away,4.419409173235618,6.972272147992076
MacKenzie Gore,KCR,away,3.2738539815338346,5.973893231666313
Marco Gonzales,KCR,away,1.2983477372779912,3.7694155021228912
Tony Gonsolin,KCR,away,3.093681415513065,5.645283232983343
Austin Gomber,KCR,away,1.8358608202460798,4.337890764165177
Lucas Giolito,KCR,away,4.579912608397192,7.136100627242914
Logan Gilbert,KCR,away,3.6866369316151757,6.0890720628392
Kyle Gibson,KCR,away,2.4084313250032747,4.892464204319825
